url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_question_marks,num_equals,num_at,num_ampersand,num_exclamation,num_percent,num_digits,special_char_count,num_subdomains,has_https,has_ip,suspicious_keyword_count,has_shortener,has_redirect,has_at_symbol,suspicious_tld,legitimate_tld,url_entropy,domain_entropy,has_encoding,digit_ratio,label
160,15,12,4,8,3,8,3,5,0,0,0,0,16,43,5,1,0,6,1,0,0,1,0,5.3998,4.1445,1,0.2303,1
28,9,10,1,1,0,1,0,1,0,0,0,0,3,10,1,1,0,1,0,0,0,0,1,3.3379,2.5366,0,0.07,0
69,31,31,7,8,1,9,2,5,0,1,0,1,8,53,5,1,0,5,1,0,0,1,0,5.0009,3.5991,1,0.1498,1
38,16,5,1,0,0,1,0,0,0,0,0,0,4,14,0,1,0,1,0,0,0,0,1,2.6311,2.8927,0,0.0685,0
54,18,8,3,0,0,2,0,2,0,0,0,0,0,12,1,1,0,0,0,0,0,0,1,2.7959,2.3904,0,0.0468,0
50,16,1,3,1,0,4,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,0,1,2.9701,2.2577,0,0.0428,0
146,26,24,9,6,0,9,1,4,0,2,0,2,10,48,3,0,0,3,0,1,1,0,0,4.0287,3.8172,0,0.2808,1
39,10,20,1,1,0,4,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,1,2.7349,2.0759,0,0.0486,0
67,40,38,4,4,3,3,2,2,1,0,0,2,10,23,3,0,0,2,1,0,1,0,0,4.5201,4.9708,1,0.3728,1
95,43,16,5,3,1,8,3,6,0,2,1,2,13,35,5,0,0,3,1,1,0,1,0,5.1823,4.3855,1,0.1232,1
89,32,52,6,6,0,6,2,5,0,0,1,2,13,51,5,1,0,3,0,1,0,0,0,5.3273,3.8593,0,0.1571,1
144,44,61,7,7,3,3,3,4,0,2,1,2,7,39,3,1,0,6,1,0,0,0,0,4.1477,4.4961,0,0.1564,1
149,50,65,10,7,0,5,2,5,0,0,0,2,6,52,5,0,1,6,1,0,1,1,0,4.132,4.2695,0,0.1376,1
103,44,32,8,6,2,4,1,6,1,1,1,2,15,58,4,1,1,5,1,0,0,0,0,5.3507,3.7815,0,0.2941,1
190,17,50,5,5,1,3,2,6,1,2,1,1,14,51,2,0,0,2,1,0,1,1,0,5.4345,3.8599,0,0.2419,1
183,37,43,9,7,1,6,3,6,1,0,1,1,14,52,3,0,0,2,1,0,1,0,0,4.0917,4.5554,0,0.2768,1
115,25,33,6,5,3,3,2,6,1,2,0,1,18,48,5,1,1,6,0,0,0,0,0,5.2433,4.0999,0,0.3997,1
58,20,10,2,0,0,3,0,1,0,0,0,0,2,19,0,1,0,1,0,0,0,0,1,3.4684,2.0802,0,0.0704,0
80,39,26,6,5,1,9,4,4,1,2,1,1,11,60,5,1,0,2,1,1,1,0,0,4.4854,3.5482,0,0.3549,1
30,16,13,2,0,0,3,0,1,0,0,0,0,0,20,0,1,0,1,0,0,0,0,1,2.5701,2.6994,0,0.0683,0
152,47,71,6,3,3,10,2,4,1,1,0,1,19,59,2,0,0,5,1,1,0,1,0,5.1416,4.0352,1,0.164,1
32,9,14,3,0,0,4,0,2,0,0,0,0,0,10,1,1,0,1,0,0,0,0,1,2.8625,2.4721,0,0.0324,0
57,8,7,1,0,0,4,0,1,0,0,0,0,4,18,1,1,0,1,0,0,0,0,1,3.464,2.9978,0,0.0592,0
144,16,39,4,6,2,6,4,5,0,2,0,1,6,47,5,1,0,3,0,0,0,1,0,4.6902,4.0127,0,0.186,1
174,35,14,5,5,3,6,4,3,0,1,0,2,12,26,3,0,0,5,1,0,0,1,0,4.7292,3.593,1,0.1917,1
20,14,3,3,0,0,2,0,1,0,0,0,0,4,14,1,1,0,1,0,0,0,0,1,2.6197,2.2238,0,0.0461,0
57,7,15,3,0,0,4,0,2,0,0,0,0,4,11,0,1,0,0,0,0,0,0,1,2.5909,3.0622,0,0.0671,0
48,17,7,3,0,0,1,0,1,0,0,0,0,4,5,1,1,0,1,0,0,0,0,1,2.509,2.7554,0,0.0321,0
71,50,43,5,5,0,9,4,5,0,0,1,2,15,33,4,1,0,2,0,0,1,1,0,4.2866,4.6993,1,0.2179,1
32,17,20,2,1,0,4,0,0,0,0,0,0,3,6,0,1,0,1,0,0,0,0,1,3.6741,2.1072,0,0.041,0
39,10,2,1,0,0,3,0,1,0,0,0,0,0,9,1,1,0,0,0,0,0,0,1,2.8031,2.7103,0,0.0694,0
50,14,4,3,1,0,1,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,1,2.9444,3.2094,0,0.0041,0
89,16,35,5,7,0,7,3,6,0,2,1,1,8,59,4,1,0,4,0,0,1,0,0,4.8243,4.7232,1,0.3347,1
26,14,20,3,1,0,1,0,1,0,0,0,0,3,13,0,1,0,1,0,0,0,0,1,2.9116,3.3474,0,0.0391,0
56,7,15,2,1,0,2,0,2,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,2.9731,3.387,0,0.0031,0
97,37,67,8,8,3,4,2,6,1,0,0,1,15,55,5,1,1,4,1,0,0,0,0,4.3466,4.7485,1,0.38,1
34,10,2,3,1,0,2,0,1,0,0,0,0,4,13,1,1,0,0,0,0,0,0,1,3.7061,2.071,0,0.0083,0
155,17,64,5,5,3,7,3,4,1,0,0,0,11,48,2,1,0,4,0,1,0,1,0,4.2048,3.6173,1,0.3682,1
24,16,16,3,0,0,3,0,1,0,0,0,0,3,8,0,1,0,0,0,0,0,0,1,3.056,3.1984,0,0.0148,0
58,15,18,1,1,0,4,0,1,0,0,0,0,1,9,1,1,0,1,0,0,0,0,1,3.5565,3.1586,0,0.0744,0
51,10,14,1,1,0,3,0,1,0,0,0,0,4,13,1,1,0,0,0,0,0,0,1,2.7953,3.2967,0,0.0397,0
23,10,9,3,1,0,2,0,1,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,3.6361,2.4534,0,0.0754,0
32,19,18,3,1,0,2,0,2,0,0,0,0,4,19,0,1,0,0,0,0,0,0,1,2.613,2.1529,0,0.0159,0
145,32,15,8,7,0,7,3,5,0,2,0,1,15,22,2,0,0,6,0,0,0,1,0,4.0183,3.9334,0,0.1865,1
45,7,1,2,1,0,4,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,0,1,2.9424,2.005,0,0.04,0
167,45,33,4,5,3,10,3,2,1,1,0,2,14,21,4,1,1,2,1,1,1,0,0,4.3027,4.1994,1,0.3764,1
67,29,11,4,5,2,9,4,5,1,2,0,2,9,38,5,0,0,2,1,0,0,0,0,5.2338,4.3919,0,0.2598,1
54,11,20,2,1,0,2,0,0,0,0,0,0,4,13,0,1,0,1,0,0,0,0,1,3.4157,2.4579,0,0.0736,0
55,11,15,2,0,0,4,0,0,0,0,0,0,4,16,1,1,0,1,0,0,0,0,1,3.2907,2.2865,0,0.0451,0
124,22,49,5,7,3,3,3,5,1,2,0,1,5,37,4,1,0,3,0,0,1,0,0,5.2681,4.0398,1,0.2547,1
106,41,37,8,3,0,10,3,3,1,1,1,1,15,35,3,0,0,4,1,1,0,0,0,5.4531,4.2254,1,0.3663,1
59,8,3,3,0,0,4,0,1,0,0,0,0,3,20,1,1,0,0,0,0,0,0,1,3.454,2.505,0,0.0437,0
154,40,45,5,5,3,6,3,6,1,2,0,1,6,25,4,1,1,6,1,0,1,1,0,4.0169,3.8025,0,0.3046,1
50,20,3,2,0,0,1,0,0,0,0,0,0,2,18,1,1,0,0,0,0,0,0,1,3.2948,2.6249,0,0.0348,0
118,30,16,10,8,1,4,4,5,1,1,1,2,9,27,3,0,1,3,1,1,1,1,0,4.2255,3.9887,1,0.1644,1
75,49,71,10,3,3,8,1,2,0,2,0,1,5,45,5,1,0,3,0,1,0,1,0,4.8409,3.6376,1,0.349,1
52,17,0,1,0,0,3,0,2,0,0,0,0,2,16,0,1,0,0,0,0,0,0,1,2.9027,2.6838,0,0.0223,0
157,39,10,4,6,0,7,1,4,1,1,0,2,6,26,4,0,1,3,0,0,0,0,0,4.7943,3.94,0,0.2134,1
179,31,41,6,5,2,7,4,3,1,1,0,1,6,28,5,1,1,4,0,1,1,0,0,4.021,3.6515,1,0.1573,1
28,20,9,2,0,0,3,0,2,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,3.4246,3.2073,0,0.0508,0
34,18,16,3,0,0,1,0,1,0,0,0,0,1,6,0,1,0,1,0,0,0,0,1,2.8271,3.2226,0,0.0288,0
40,9,9,2,0,0,1,0,2,0,0,0,0,2,17,1,1,0,0,0,0,0,0,1,3.5043,3.3918,0,0.0172,0
32,18,15,3,0,0,2,0,0,0,0,0,0,4,12,0,1,0,1,0,0,0,0,1,2.8125,2.3085,0,0.0617,0
103,40,42,9,6,1,4,4,6,0,0,0,1,12,28,3,1,0,2,1,0,1,1,0,4.8147,3.5221,1,0.2759,1
163,19,55,4,8,2,5,4,6,1,0,1,2,18,55,2,0,0,5,0,0,1,0,0,4.0442,3.5762,1,0.2756,1
37,8,15,2,0,0,4,0,0,0,0,0,0,1,17,1,1,0,0,0,0,0,0,1,2.8919,3.2144,0,0.0583,0
184,44,49,5,3,3,6,2,2,1,0,1,1,9,49,4,1,1,2,1,0,1,1,0,4.5262,3.6145,1,0.3108,1
177,25,49,6,4,3,8,3,2,0,1,0,2,9,25,3,1,1,2,1,0,1,0,0,4.4458,4.454,0,0.3463,1
187,39,11,6,5,0,6,2,2,0,0,0,1,20,25,5,1,1,6,1,0,0,1,0,4.6304,4.0309,0,0.239,1
44,10,2,1,1,0,1,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,1,2.5682,2.7338,0,0.061,0
171,18,74,5,5,1,8,3,5,1,2,0,2,10,46,3,0,1,4,0,0,0,1,0,4.9565,4.1905,1,0.3971,1
90,47,14,7,8,3,8,3,3,1,0,1,1,17,27,2,1,1,3,0,1,1,0,0,4.0353,4.4297,1,0.2081,1
35,13,12,1,1,0,2,0,2,0,0,0,0,2,6,1,1,0,0,0,0,0,0,1,2.943,2.6208,0,0.0247,0
57,14,10,2,1,0,2,0,2,0,0,0,0,4,11,1,1,0,1,0,0,0,0,1,2.6448,3.0133,0,0.013,0
41,8,7,2,0,0,4,0,1,0,0,0,0,1,16,1,1,0,1,0,0,0,0,1,3.2438,3.2991,0,0.0367,0
21,13,17,1,1,0,2,0,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,1,3.6379,3.1272,0,0.0068,0
186,45,21,5,6,0,6,3,4,0,1,1,1,10,28,2,1,0,6,1,0,0,0,0,4.8138,3.9741,0,0.2969,1
115,45,80,5,3,2,9,2,6,0,0,1,2,8,38,4,1,1,2,1,0,0,1,0,4.6801,4.145,1,0.106,1
50,18,16,2,0,0,4,0,0,0,0,0,0,4,13,0,1,0,1,0,0,0,0,1,3.6759,2.9579,0,0.0569,0
118,19,45,5,4,3,4,3,2,0,2,1,2,20,59,5,0,0,6,0,0,1,1,0,5.4103,4.677,1,0.1337,1
189,44,62,8,4,3,7,3,5,0,1,0,1,9,41,5,1,0,6,0,1,1,0,0,4.0811,3.7526,1,0.3532,1
54,7,2,3,1,0,4,0,1,0,0,0,0,4,13,1,1,0,1,0,0,0,0,1,2.823,2.1034,0,0.0785,0
165,24,72,7,3,3,8,1,4,0,2,1,2,5,59,3,1,0,5,1,1,1,0,0,4.1039,4.2305,1,0.1393,1
22,7,16,3,1,0,4,0,1,0,0,0,0,2,13,1,1,0,1,0,0,0,0,1,3.4803,3.3147,0,0.0217,0
142,31,22,10,8,0,8,1,5,1,2,1,1,9,21,4,1,0,6,1,0,1,0,0,4.7115,4.9808,0,0.2278,1
168,23,46,4,5,3,4,1,3,0,1,0,2,15,34,4,0,1,2,1,0,0,1,0,4.9391,4.6584,1,0.1977,1
78,40,69,7,4,0,6,3,3,0,2,0,1,10,27,2,1,1,6,0,1,1,0,0,4.1584,3.8206,0,0.3511,1
37,16,14,2,0,0,1,0,1,0,0,0,0,3,14,1,1,0,0,0,0,0,0,1,3.4083,2.1622,0,0.0174,0
40,9,13,3,0,0,1,0,1,0,0,0,0,2,18,1,1,0,0,0,0,0,0,1,2.9893,2.2975,0,0.0711,0
78,15,70,5,7,1,5,2,2,0,1,1,2,9,38,3,0,1,6,1,1,1,1,0,4.6174,3.8654,1,0.2741,1
89,32,34,4,3,0,3,3,4,0,2,0,2,16,60,4,0,1,3,1,0,0,0,0,5.1906,3.899,0,0.1695,1
118,37,66,7,3,3,10,4,2,1,1,0,0,19,36,2,1,0,4,0,1,1,0,0,5.1331,4.1264,1,0.1143,1
116,28,43,5,6,1,6,4,5,1,2,1,0,14,55,4,0,0,6,1,0,1,1,0,4.6671,3.9196,0,0.141,1
176,36,54,8,6,3,3,2,3,0,2,1,2,16,27,3,1,0,2,0,0,0,1,0,5.1332,3.5848,0,0.3118,1
46,16,15,2,0,0,1,0,2,0,0,0,0,4,5,1,1,0,0,0,0,0,0,1,3.5711,3.0036,0,0.0475,0
79,30,46,6,7,0,10,3,4,0,1,1,2,11,36,2,0,0,6,1,0,0,1,0,5.3101,4.2891,1,0.3195,1
102,19,23,4,8,3,10,2,6,1,0,1,0,6,54,4,1,0,3,1,1,1,0,0,4.7027,4.5079,1,0.219,1
53,11,9,1,1,0,1,0,0,0,0,0,0,3,15,0,1,0,0,0,0,0,0,1,3.6131,2.0676,0,0.0718,0
63,22,44,6,8,3,6,4,4,0,1,0,1,15,45,5,0,0,2,0,1,0,1,0,4.581,3.8206,1,0.355,1
44,12,10,1,0,0,2,0,2,0,0,0,0,1,6,0,1,0,1,0,0,0,0,1,3.4983,2.9441,0,0.0002,0
26,9,7,2,1,0,4,0,1,0,0,0,0,4,10,1,1,0,1,0,0,0,0,1,3.1063,2.4624,0,0.0686,0
36,16,12,3,1,0,4,0,2,0,0,0,0,4,5,1,1,0,1,0,0,0,0,1,2.5408,2.7609,0,0.0109,0
25,8,13,2,1,0,1,0,1,0,0,0,0,1,12,0,1,0,0,0,0,0,0,1,3.6075,2.8817,0,0.0485,0
147,22,51,9,3,1,4,2,6,0,0,0,1,6,43,3,0,1,2,0,1,0,1,0,4.9686,4.9841,0,0.1468,1
29,10,6,3,0,0,2,0,2,0,0,0,0,2,17,1,1,0,0,0,0,0,0,1,2.9045,3.1728,0,0.0323,0
59,14,12,1,1,0,2,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,1,3.4319,2.5439,0,0.0244,0
200,40,28,6,7,0,9,4,6,1,0,1,0,20,41,4,1,1,2,1,0,1,1,0,4.5995,4.1167,0,0.3834,1
58,9,4,2,0,0,3,0,0,0,0,0,0,1,17,1,1,0,0,0,0,0,0,1,2.9155,3.1035,0,0.0093,0
55,6,2,1,1,0,1,0,0,0,0,0,0,0,13,1,1,0,1,0,0,0,0,1,2.7039,3.3129,0,0.0776,0
142,22,43,9,4,1,9,4,4,0,2,1,0,6,26,4,0,0,3,1,1,1,0,0,4.2348,4.337,0,0.2515,1
54,6,14,1,1,0,3,0,2,0,0,0,0,1,12,0,1,0,0,0,0,0,0,1,3.7283,2.7327,0,0.056,0
38,17,11,3,1,0,4,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,1,3.3599,2.5349,0,0.0248,0
102,50,76,8,5,2,7,4,3,0,2,1,1,12,43,5,1,0,5,0,0,1,1,0,5.0538,4.306,0,0.2009,1
97,29,24,5,7,3,5,2,2,1,1,1,1,19,29,4,1,1,4,1,1,0,1,0,4.9246,4.9319,0,0.216,1
56,15,19,2,1,0,3,0,0,0,0,0,0,4,19,1,1,0,0,0,0,0,0,1,2.9485,2.4712,0,0.0695,0
48,7,0,1,0,0,2,0,1,0,0,0,0,1,8,0,1,0,0,0,0,0,0,1,2.5933,3.3503,0,0.0304,0
53,18,2,2,0,0,1,0,2,0,0,0,0,1,8,0,1,0,0,0,0,0,0,1,3.236,2.226,0,0.0054,0
164,27,19,10,5,1,3,3,2,0,0,1,2,8,44,4,0,1,4,1,0,0,1,0,5.2139,4.9946,0,0.3235,1
35,19,16,2,0,0,2,0,2,0,0,0,0,2,12,1,1,0,0,0,0,0,0,1,3.6817,3.0755,0,0.0796,0
173,25,51,10,5,0,8,3,5,0,0,0,0,18,33,3,1,0,3,0,0,1,1,0,4.7373,3.6112,1,0.1946,1
195,33,31,8,5,1,6,2,6,0,2,0,0,6,50,2,0,1,5,1,0,1,0,0,5.4663,4.6456,1,0.2491,1
38,17,11,1,0,0,1,0,0,0,0,0,0,0,19,1,1,0,1,0,0,0,0,1,3.4426,2.1325,0,0.0491,0
184,20,33,9,7,1,3,2,4,0,1,1,2,15,49,3,0,1,2,0,1,0,1,0,4.6751,4.7464,0,0.1166,1
50,11,18,2,1,0,3,0,0,0,0,0,0,2,18,1,1,0,1,0,0,0,0,1,3.261,2.1616,0,0.0251,0
33,15,15,3,1,0,1,0,1,0,0,0,0,4,20,0,1,0,1,0,0,0,0,1,2.9179,2.6237,0,0.0198,0
34,17,12,2,0,0,3,0,2,0,0,0,0,0,5,1,1,0,1,0,0,0,0,1,2.9567,2.3408,0,0.02,0
61,44,55,6,8,1,6,1,4,1,0,0,1,20,55,3,1,1,5,0,1,0,1,0,4.822,4.2044,0,0.2027,1
70,29,36,6,6,3,6,2,2,1,1,0,0,10,55,5,1,0,3,0,1,1,0,0,5.2566,4.8211,1,0.395,1
91,28,13,10,3,2,6,2,3,1,1,1,2,8,26,2,1,0,6,0,0,0,1,0,4.9965,4.3164,1,0.3555,1
20,9,4,1,1,0,4,0,2,0,0,0,0,3,13,1,1,0,0,0,0,0,0,1,3.3004,2.4702,0,0.0126,0
66,18,49,4,6,2,4,4,3,0,2,0,1,16,43,5,1,1,4,1,0,0,1,0,4.423,4.6996,0,0.2224,1
38,9,14,1,0,0,3,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,1,2.5117,2.1956,0,0.0539,0
177,23,62,6,5,1,10,2,6,0,2,1,1,6,37,4,0,0,6,0,0,1,0,0,5.4144,3.6818,0,0.1162,1
151,46,26,6,3,2,5,1,2,1,2,1,1,15,41,5,1,0,6,1,0,0,1,0,5.2949,3.6616,1,0.3124,1
112,41,50,4,6,0,9,1,2,1,0,0,1,10,56,5,1,0,2,1,0,1,1,0,5.2223,3.5937,0,0.3409,1
146,38,57,4,6,0,5,4,2,1,0,1,0,5,23,2,1,0,5,1,0,1,0,0,5.3088,4.3042,1,0.2585,1
49,19,19,3,1,0,2,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,1,2.9153,2.6733,0,0.048,0
72,19,12,10,6,3,3,3,5,0,1,1,0,16,51,2,1,1,5,0,1,1,0,0,4.2173,3.5811,0,0.1934,1
183,18,23,8,7,3,8,4,2,0,1,0,0,19,47,3,1,0,2,0,0,0,0,0,5.4362,3.9302,0,0.3929,1
38,18,14,2,0,0,2,0,0,0,0,0,0,4,15,0,1,0,1,0,0,0,0,1,3.0016,2.6417,0,0.0252,0
49,7,4,1,1,0,3,0,0,0,0,0,0,3,7,1,1,0,1,0,0,0,0,1,3.4038,2.7177,0,0.0765,0
177,27,61,9,8,3,4,4,6,0,0,1,2,10,48,5,0,0,6,0,1,1,0,0,4.0167,4.1325,1,0.1632,1
170,36,42,9,3,2,8,3,3,0,0,1,2,10,53,2,1,0,2,1,1,1,0,0,4.4445,4.9676,0,0.2202,1
59,7,17,3,0,0,2,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,1,3.7634,2.5636,0,0.0561,0
33,11,17,2,1,0,4,0,0,0,0,0,0,4,8,1,1,0,1,0,0,0,0,1,2.5051,3.3476,0,0.012,0
122,18,10,5,3,2,3,1,3,0,0,1,2,11,34,5,1,1,2,1,1,1,0,0,4.272,3.8602,1,0.1749,1
31,8,20,2,1,0,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,3.739,2.363,0,0.0343,0
116,26,13,5,3,0,10,4,4,0,1,0,1,9,40,2,0,1,4,1,0,0,1,0,4.293,4.9612,0,0.2606,1
32,17,2,3,1,0,4,0,2,0,0,0,0,4,11,0,1,0,1,0,0,0,0,1,3.6729,2.0754,0,0.0677,0
49,17,1,1,0,0,2,0,2,0,0,0,0,3,12,1,1,0,1,0,0,0,0,1,3.0326,2.375,0,0.018,0
109,26,46,4,3,2,3,3,4,0,0,1,2,8,27,2,0,0,3,1,0,0,0,0,4.6628,4.6972,1,0.3737,1
91,35,49,7,5,3,7,3,2,0,2,1,2,15,29,4,1,0,2,1,0,1,0,0,4.8512,4.835,1,0.3042,1
41,18,7,2,0,0,2,0,2,0,0,0,0,4,20,0,1,0,1,0,0,0,0,1,3.605,2.5999,0,0.0165,0
37,20,7,1,1,0,4,0,2,0,0,0,0,0,9,0,1,0,1,0,0,0,0,1,3.1135,2.9729,0,0.0559,0
30,15,2,1,1,0,2,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,1,3.4726,2.1151,0,0.0307,0
41,7,7,3,0,0,3,0,0,0,0,0,0,3,14,1,1,0,1,0,0,0,0,1,3.5601,2.2635,0,0.0762,0
42,15,16,1,1,0,1,0,2,0,0,0,0,4,10,1,1,0,1,0,0,0,0,1,2.8945,3.3113,0,0.0489,0
64,34,31,7,6,0,5,2,5,0,0,0,0,13,52,5,0,0,6,0,1,1,1,0,5.2391,3.8363,0,0.3184,1
77,31,59,4,3,0,6,1,6,1,0,1,1,9,22,2,1,0,3,0,1,0,0,0,4.0249,4.6428,1,0.3563,1
134,43,31,8,3,2,5,2,5,0,1,0,0,7,34,2,1,1,3,0,0,1,1,0,4.9388,4.2081,1,0.3706,1
47,17,3,1,1,0,3,0,2,0,0,0,0,1,9,1,1,0,0,0,0,0,0,1,3.2686,2.3001,0,0.01,0
154,33,77,8,4,3,7,2,2,1,1,0,1,16,28,2,0,1,3,0,0,1,1,0,4.3363,4.3388,0,0.3239,1
81,20,17,9,8,3,7,4,6,1,1,1,2,7,30,4,0,1,2,1,0,1,1,0,4.7993,4.2226,0,0.2618,1
174,23,78,9,8,1,3,3,6,1,0,1,2,12,28,2,1,0,4,1,0,0,0,0,4.0216,3.5059,0,0.3353,1
39,13,15,3,1,0,1,0,1,0,0,0,0,1,5,0,1,0,1,0,0,0,0,1,2.5944,3.1578,0,0.0631,0
89,41,16,4,5,0,5,4,5,0,0,1,0,12,36,5,0,1,3,1,1,0,0,0,5.1286,3.6099,0,0.3817,1
58,13,0,1,0,0,2,0,2,0,0,0,0,1,14,1,1,0,0,0,0,0,0,1,3.2497,2.45,0,0.0132,0
40,19,8,1,0,0,2,0,1,0,0,0,0,3,9,1,1,0,0,0,0,0,0,1,2.6448,2.0813,0,0.0588,0
49,8,7,1,0,0,1,0,1,0,0,0,0,4,13,0,1,0,1,0,0,0,0,1,2.8711,3.4646,0,0.0051,0
165,45,62,9,5,1,3,3,3,0,0,0,1,10,26,3,1,1,5,0,0,1,0,0,4.5747,3.6744,1,0.203,1
106,31,40,6,5,2,6,2,2,1,0,0,2,19,20,2,0,1,4,0,1,1,1,0,4.9168,4.3893,1,0.1559,1
176,37,39,9,6,2,4,4,5,1,1,0,0,10,41,2,0,0,3,0,1,0,1,0,5.3807,4.6275,0,0.3489,1
198,23,63,4,6,2,9,2,4,0,0,0,0,10,25,4,1,1,2,1,1,0,0,0,4.726,4.744,1,0.1112,1
29,6,0,3,0,0,4,0,1,0,0,0,0,1,15,1,1,0,1,0,0,0,0,1,2.9954,3.075,0,0.0367,0
93,49,10,9,5,1,4,4,4,0,0,1,0,12,44,4,0,1,6,1,0,0,1,0,5.2765,4.1228,1,0.289,1
131,43,66,5,6,2,8,2,4,0,2,1,2,14,36,3,1,1,5,0,0,1,0,0,4.0982,4.5655,0,0.2634,1
136,41,78,9,3,0,6,3,5,0,2,1,1,13,23,3,1,1,2,1,0,0,1,0,4.1723,4.8843,0,0.3341,1
184,47,57,10,8,2,4,1,3,0,0,1,1,9,47,4,0,1,2,0,1,0,1,0,4.9358,4.6408,1,0.2045,1
130,31,48,4,6,2,9,2,2,0,1,0,1,5,37,3,1,1,5,1,1,0,1,0,4.3966,4.4488,0,0.1515,1
141,29,68,4,8,3,7,1,2,1,1,1,1,6,26,3,1,0,6,0,0,0,0,0,4.7548,3.58,0,0.2434,1
43,7,5,3,1,0,2,0,0,0,0,0,0,2,14,0,1,0,1,0,0,0,0,1,2.5613,3.3457,0,0.0089,0
66,16,53,10,4,3,9,3,2,0,2,1,2,19,57,3,1,1,2,0,0,0,1,0,4.828,3.6272,1,0.378,1
96,34,65,9,8,2,3,4,4,0,2,1,0,9,34,3,0,1,6,1,1,1,1,0,4.8541,4.7557,1,0.2909,1
46,12,18,3,1,0,3,0,2,0,0,0,0,4,20,1,1,0,0,0,0,0,0,1,3.5399,2.201,0,0.0596,0
198,47,33,5,8,3,5,4,5,1,1,0,0,8,57,4,0,1,6,1,0,0,0,0,4.1139,4.1928,0,0.238,1
185,18,22,4,8,3,9,4,6,1,0,0,2,5,21,3,0,1,6,1,1,0,0,0,4.3634,3.9012,0,0.3353,1
20,18,4,1,1,0,3,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,1,3.7299,3.183,0,0.062,0
32,9,9,3,0,0,3,0,2,0,0,0,0,4,20,0,1,0,1,0,0,0,0,1,3.6734,2.5579,0,0.04,0
30,6,7,2,1,0,1,0,1,0,0,0,0,4,12,0,1,0,1,0,0,0,0,1,3.7876,3.2742,0,0.0031,0
193,44,42,5,5,1,8,3,5,0,2,0,0,6,53,5,1,0,3,0,0,0,1,0,5.1163,3.6175,1,0.1548,1
193,20,65,6,5,3,3,2,5,1,0,1,1,17,46,5,0,1,5,1,0,1,0,0,4.0407,4.3674,0,0.3541,1
183,47,41,6,7,0,9,2,3,1,0,1,2,10,51,4,0,1,4,1,0,0,0,0,4.9242,4.768,0,0.2378,1
161,23,72,10,5,0,5,3,5,0,1,0,2,17,25,4,0,0,4,1,0,1,0,0,4.5776,4.8925,1,0.2005,1
178,24,78,8,8,1,6,1,3,1,2,1,1,14,45,2,1,0,4,0,1,1,0,0,4.8512,4.6307,0,0.1143,1
178,39,73,10,6,3,9,4,6,1,0,1,1,5,53,3,0,0,6,0,1,1,0,0,5.4029,4.8727,0,0.3698,1
110,43,40,7,8,0,4,1,3,0,1,1,2,5,26,2,0,1,5,0,1,1,0,0,5.3004,3.9238,1,0.1035,1
44,19,15,2,1,0,1,0,2,0,0,0,0,1,6,0,1,0,1,0,0,0,0,1,2.5195,2.4179,0,0.0175,0
195,15,12,7,6,3,4,4,3,1,2,1,0,7,31,4,0,0,4,1,0,1,0,0,4.3276,4.7991,1,0.3779,1
87,34,52,6,7,1,6,2,4,1,2,0,1,17,41,2,0,0,5,0,0,0,1,0,5.2097,4.8412,0,0.1412,1
30,13,14,1,0,0,3,0,0,0,0,0,0,4,6,1,1,0,0,0,0,0,0,1,2.7756,3.3724,0,0.0071,0
40,8,7,1,1,0,3,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,2.7494,2.5395,0,0.0,0
164,20,26,4,8,2,4,4,3,0,0,0,0,13,57,4,1,1,2,0,0,0,0,0,4.3713,4.8683,0,0.3617,1
36,20,2,1,0,0,4,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,3.4934,2.377,0,0.0602,0
35,6,19,1,0,0,4,0,1,0,0,0,0,4,7,1,1,0,1,0,0,0,0,1,3.4226,2.9163,0,0.0096,0
59,17,19,2,1,0,1,0,2,0,0,0,0,2,14,1,1,0,1,0,0,0,0,1,2.9881,2.074,0,0.0642,0
51,11,10,3,1,0,2,0,2,0,0,0,0,2,17,0,1,0,1,0,0,0,0,1,2.8888,2.5034,0,0.0429,0
26,12,18,1,0,0,1,0,1,0,0,0,0,3,8,1,1,0,1,0,0,0,0,1,3.6561,3.4007,0,0.0218,0
